lookback,0.1,0.2,0.3,0.4
63,0.2260469959900456,0.13654455102801213,0.07291507429625899,-0.020324588780529066
126,0.32914888318540503,0.33608598815538115,0.41618142042318546,0.4105365776621503
189,0.326616475148665,0.30529220434752585,0.242598431954885,0.2086197942063333
252,0.10024511213395759,0.09147275366468248,0.0760291452385478,0.057890925384090824
378,0.3801513116605587,0.4112954180236901,0.3716848615891881,0.3792999837450382
